aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
163,210.1,2024-04-19:18,12.0,70.0,72.0,65.0,47.0,2024-04-20T01:00:00,2024-04-19T18:00:00,1713549600
162,199.4,2024-04-19:17,12.3,70.0,78.7,64.67,46.3,2024-04-20T00:00:00,2024-04-19T17:00:00,1713546000
168,206.8,2024-04-21:17,12.0,39.0,86.0,69.0,37.3,2024-04-22T00:00:00,2024-04-21T17:00:00,1713718800
129,200.6,2024-04-21:16,12.0,38.0,46.0,46.0,36.7,2024-04-21T23:00:00,2024-04-21T16:00:00,1713715200
139,194.3,2024-04-21:15,12.0,37.0,72.0,50.0,36.0,2024-04-21T22:00:00,2024-04-21T15:00:00,1713711600
102,175.9,2024-04-21:14,12.0,37.3,46.0,36.0,31.7,2024-04-21T21:00:00,2024-04-21T14:00:00,1713708000
104,157.4,2024-04-21:13,12.0,37.7,46.0,37.0,27.3,2024-04-21T20:00:00,2024-04-21T13:00:00,1713704400
98,138.9,2024-04-21:12,12.0,38.0,49.0,34.0,23.0,2024-04-21T19:00:00,2024-04-21T12:00:00,1713700800
54,122.2,2024-04-21:11,10.7,43.7,14.0,14.0,22.0,2024-04-21T18:00:00,2024-04-21T11:00:00,1713697200
82,105.4,2024-04-21:10,9.3,49.3,38.3,26.67,21.0,2024-04-21T17:00:00,2024-04-21T10:00:00,1713693600
74,88.7,2024-04-21:09,8.0,55.0,33.0,23.0,20.0,2024-04-21T16:00:00,2024-04-21T09:00:00,1713690000
75,79.2,2024-04-21:08,6.3,56.7,30.3,23.67,16.3,2024-04-21T15:00:00,2024-04-21T08:00:00,1713686400
82,69.6,2024-04-21:07,4.7,58.3,27.0,27.0,12.7,2024-04-21T14:00:00,2024-04-21T07:00:00,1713682800
78,60.1,2024-04-21:06,3.0,60.0,25.0,25.0,9.0,2024-04-21T13:00:00,2024-04-21T06:00:00,1713679200
69,69.4,2024-04-21:05,3.3,67.0,21.0,21.0,15.3,2024-04-21T12:00:00,2024-04-21T05:00:00,1713675600
71,78.8,2024-04-21:04,3.7,74.0,27.0,21.67,21.7,2024-04-21T11:00:00,2024-04-21T04:00:00,1713672000
67,88.1,2024-04-21:03,4.0,81.0,28.0,20.0,28.0,2024-04-21T10:00:00,2024-04-21T03:00:00,1713668400
81,133.1,2024-04-21:02,7.0,70.0,37.3,26.33,34.7,2024-04-21T09:00:00,2024-04-21T02:00:00,1713664800
95,178.0,2024-04-21:01,10.0,59.0,46.7,32.67,41.3,2024-04-21T08:00:00,2024-04-21T01:00:00,1713661200
110,222.9,2024-04-21:00,13.0,48.0,56.0,39.0,48.0,2024-04-21T07:00:00,2024-04-21T00:00:00,1713657600
121,185.0,2024-04-20:23,11.0,49.3,62.7,43.0,41.3,2024-04-21T06:00:00,2024-04-20T23:00:00,1713654000
78,147.1,2024-04-20:22,9.0,50.7,25.0,25.0,34.7,2024-04-21T05:00:00,2024-04-20T22:00:00,1713650400
142,109.1,2024-04-20:21,7.0,52.0,76.0,51.0,28.0,2024-04-21T04:00:00,2024-04-20T21:00:00,1713646800
122,109.3,2024-04-20:20,7.0,52.7,60.3,43.67,27.7,2024-04-21T03:00:00,2024-04-20T20:00:00,1713643200
110,109.5,2024-04-20:19,7.0,53.3,39.0,39.0,27.3,2024-04-21T02:00:00,2024-04-20T19:00:00,1713639600
87,109.7,2024-04-20:18,7.0,54.0,29.0,29.0,27.0,2024-04-21T01:00:00,2024-04-20T18:00:00,1713636000
87,126.3,2024-04-20:17,8.0,56.0,29.0,29.0,33.0,2024-04-21T00:00:00,2024-04-20T17:00:00,1713632400
139,352.9,2024-04-22:17,19.3,57.7,63.0,50.0,52.7,2024-04-23T00:00:00,2024-04-22T17:00:00,1713805200
126,435.6,2024-04-22:16,23.7,56.3,56.0,45.0,67.3,2024-04-22T23:00:00,2024-04-22T16:00:00,1713801600
257,518.2,2024-04-22:15,28.0,55.0,195.0,136.0,82.0,2024-04-22T22:00:00,2024-04-22T15:00:00,1713798000
238,489.8,2024-04-22:14,29.7,58.3,174.7,121.67,79.7,2024-04-22T21:00:00,2024-04-22T14:00:00,1713794400
219,461.4,2024-04-22:13,31.3,61.7,154.3,107.33,77.3,2024-04-22T20:00:00,2024-04-22T13:00:00,1713790800
200,433.0,2024-04-22:12,33.0,65.0,134.0,93.0,75.0,2024-04-22T19:00:00,2024-04-22T12:00:00,1713787200
169,317.3,2024-04-22:11,23.3,81.7,100.7,69.67,60.7,2024-04-22T18:00:00,2024-04-22T11:00:00,1713783600
130,201.5,2024-04-22:10,13.7,98.3,67.3,46.33,46.3,2024-04-22T17:00:00,2024-04-22T10:00:00,1713780000
74,85.8,2024-04-22:09,4.0,115.0,34.0,23.0,32.0,2024-04-22T16:00:00,2024-04-22T09:00:00,1713776400
65,83.5,2024-04-22:08,3.7,116.3,25.0,19.0,32.7,2024-04-22T15:00:00,2024-04-22T08:00:00,1713772800
76,81.1,2024-04-22:07,3.3,117.7,34.0,24.0,33.3,2024-04-22T14:00:00,2024-04-22T07:00:00,1713769200
91,78.8,2024-04-22:06,3.0,119.0,40.0,31.0,34.0,2024-04-22T13:00:00,2024-04-22T06:00:00,1713765600
89,87.0,2024-04-22:05,4.0,115.7,38.0,30.0,37.3,2024-04-22T12:00:00,2024-04-22T05:00:00,1713762000
89,95.1,2024-04-22:04,5.0,112.3,38.0,30.0,40.7,2024-04-22T11:00:00,2024-04-22T04:00:00,1713758400
91,103.3,2024-04-22:03,6.0,109.0,45.0,31.0,44.0,2024-04-22T10:00:00,2024-04-22T03:00:00,1713754800
148,207.4,2024-04-22:02,10.7,90.7,84.0,53.0,51.3,2024-04-22T09:00:00,2024-04-22T02:00:00,1713751200
150,311.4,2024-04-22:01,15.3,72.3,98.0,54.0,58.7,2024-04-22T08:00:00,2024-04-22T01:00:00,1713747600
157,415.5,2024-04-22:00,20.0,54.0,98.0,61.0,66.0,2024-04-22T07:00:00,2024-04-22T00:00:00,1713744000
163,372.3,2024-04-21:23,19.0,46.7,74.0,65.0,60.7,2024-04-22T06:00:00,2024-04-21T23:00:00,1713740400
159,329.2,2024-04-21:22,18.0,39.3,62.0,62.0,55.3,2024-04-22T05:00:00,2024-04-21T22:00:00,1713736800
131,286.0,2024-04-21:21,17.0,32.0,67.0,47.0,50.0,2024-04-22T04:00:00,2024-04-21T21:00:00,1713733200
131,261.6,2024-04-21:20,15.3,34.7,47.0,47.0,46.0,2024-04-22T03:00:00,2024-04-21T20:00:00,1713729600
129,237.3,2024-04-21:19,13.7,37.3,86.0,46.0,42.0,2024-04-22T02:00:00,2024-04-21T19:00:00,1713726000
131,213.0,2024-04-21:18,12.0,40.0,86.0,47.0,38.0,2024-04-22T01:00:00,2024-04-21T18:00:00,1713722400
168,206.8,2024-04-21:17,12.0,39.0,86.0,69.0,37.3,2024-04-22T00:00:00,2024-04-21T17:00:00,1713718800
182,446.3,2024-04-23:17,35.3,55.0,114.3,79.67,89.0,2024-04-24T00:00:00,2024-04-23T17:00:00,1713891600
180,378.4,2024-04-23:16,29.7,63.0,112.7,78.33,83.0,2024-04-23T23:00:00,2024-04-23T16:00:00,1713888000
179,310.5,2024-04-23:15,24.0,71.0,111.0,77.0,77.0,2024-04-23T22:00:00,2024-04-23T15:00:00,1713884400
155,278.4,2024-04-23:14,22.3,74.0,82.0,59.33,68.3,2024-04-23T21:00:00,2024-04-23T14:00:00,1713880800
165,246.3,2024-04-23:13,20.7,77.0,78.0,67.0,59.7,2024-04-23T20:00:00,2024-04-23T13:00:00,1713877200
76,214.2,2024-04-23:12,19.0,80.0,24.0,24.0,51.0,2024-04-23T19:00:00,2024-04-23T12:00:00,1713873600
67,178.6,2024-04-23:11,14.3,98.0,20.7,19.67,46.3,2024-04-23T18:00:00,2024-04-23T11:00:00,1713870000
57,143.0,2024-04-23:10,9.7,116.0,17.3,15.33,41.7,2024-04-23T17:00:00,2024-04-23T10:00:00,1713866400
68,107.4,2024-04-23:09,5.0,134.0,14.0,11.0,37.0,2024-04-23T16:00:00,2024-04-23T09:00:00,1713862800
93,121.6,2024-04-23:08,5.0,154.7,50.7,20.33,47.3,2024-04-23T15:00:00,2024-04-23T08:00:00,1713859200
105,135.8,2024-04-23:07,5.0,175.3,87.3,29.67,57.7,2024-04-23T14:00:00,2024-04-23T07:00:00,1713855600
111,150.0,2024-04-23:06,5.0,196.0,124.0,39.0,68.0,2024-04-23T13:00:00,2024-04-23T06:00:00,1713852000
120,180.7,2024-04-23:05,10.7,181.3,106.7,42.67,95.7,2024-04-23T12:00:00,2024-04-23T05:00:00,1713848400
139,211.5,2024-04-23:04,16.3,166.7,124.0,50.0,123.3,2024-04-23T11:00:00,2024-04-23T04:00:00,1713844800
139,242.2,2024-04-23:03,22.0,152.0,72.0,50.0,151.0,2024-04-23T10:00:00,2024-04-23T03:00:00,1713841200
187,304.1,2024-04-23:02,27.0,119.3,124.0,83.0,151.3,2024-04-23T09:00:00,2024-04-23T02:00:00,1713837600
195,365.9,2024-04-23:01,32.0,86.7,124.0,89.0,151.7,2024-04-23T08:00:00,2024-04-23T01:00:00,1713834000
173,427.8,2024-04-23:00,37.0,54.0,98.0,73.0,152.0,2024-04-23T07:00:00,2024-04-23T00:00:00,1713830400
165,376.4,2024-04-22:23,33.0,52.7,80.0,67.0,126.0,2024-04-23T06:00:00,2024-04-22T23:00:00,1713826800
167,325.1,2024-04-22:22,29.0,51.3,68.0,68.0,100.0,2024-04-23T05:00:00,2024-04-22T22:00:00,1713823200
172,273.7,2024-04-22:21,25.0,50.0,104.0,72.0,74.0,2024-04-23T04:00:00,2024-04-22T21:00:00,1713819600
500,272.5,2024-04-22:20,21.7,53.0,968.0,20.0,62.0,2024-04-23T03:00:00,2024-04-22T20:00:00,1713816000
150,271.4,2024-04-22:19,18.3,56.0,54.0,54.0,50.0,2024-04-23T02:00:00,2024-04-22T19:00:00,1713812400
208,270.2,2024-04-22:18,15.0,59.0,142.0,99.0,38.0,2024-04-23T01:00:00,2024-04-22T18:00:00,1713808800
139,352.9,2024-04-22:17,19.3,57.7,63.0,50.0,52.7,2024-04-23T00:00:00,2024-04-22T17:00:00,1713805200
148,541.8,2024-04-24:17,39.0,46.7,54.0,53.0,121.3,2024-04-25T00:00:00,2024-04-24T17:00:00,1713978000
208,522.1,2024-04-24:16,39.0,49.3,141.7,99.0,112.7,2024-04-24T23:00:00,2024-04-24T16:00:00,1713974400
219,502.5,2024-04-24:15,39.0,52.0,153.0,107.0,104.0,2024-04-24T22:00:00,2024-04-24T15:00:00,1713970800
213,451.9,2024-04-24:14,36.0,59.0,147.0,102.67,98.0,2024-04-24T21:00:00,2024-04-24T14:00:00,1713967200
207,401.3,2024-04-24:13,33.0,66.0,141.0,98.33,92.0,2024-04-24T20:00:00,2024-04-24T13:00:00,1713963600
201,350.7,2024-04-24:12,30.0,73.0,135.0,94.0,86.0,2024-04-24T19:00:00,2024-04-24T12:00:00,1713960000
126,306.6,2024-04-24:11,25.3,115.0,64.0,45.0,92.0,2024-04-24T18:00:00,2024-04-24T11:00:00,1713956400
151,262.4,2024-04-24:10,20.7,157.0,56.0,56.0,98.0,2024-04-24T17:00:00,2024-04-24T10:00:00,1713952800
112,218.3,2024-04-24:09,16.0,199.0,54.0,37.0,104.0,2024-04-24T16:00:00,2024-04-24T09:00:00,1713949200
153,210.3,2024-04-24:08,14.0,201.0,58.0,58.0,104.3,2024-04-24T15:00:00,2024-04-24T08:00:00,1713945600
155,202.3,2024-04-24:07,12.0,203.0,68.0,59.0,104.7,2024-04-24T14:00:00,2024-04-24T07:00:00,1713942000
131,194.3,2024-04-24:06,10.0,205.0,90.0,47.0,105.0,2024-04-24T13:00:00,2024-04-24T06:00:00,1713938400
124,213.4,2024-04-24:05,12.7,195.7,76.0,44.33,124.3,2024-04-24T12:00:00,2024-04-24T05:00:00,1713934800
117,232.5,2024-04-24:04,15.3,186.3,62.0,41.67,143.7,2024-04-24T11:00:00,2024-04-24T04:00:00,1713931200
110,251.5,2024-04-24:03,18.0,177.0,48.0,39.0,163.0,2024-04-24T10:00:00,2024-04-24T03:00:00,1713927600
102,394.3,2024-04-24:02,27.7,137.3,74.0,36.0,174.7,2024-04-24T09:00:00,2024-04-24T02:00:00,1713924000
157,537.1,2024-04-24:01,37.3,97.7,82.0,61.0,186.3,2024-04-24T08:00:00,2024-04-24T01:00:00,1713920400
137,679.9,2024-04-24:00,47.0,58.0,62.0,49.0,198.0,2024-04-24T07:00:00,2024-04-24T00:00:00,1713916800
129,648.6,2024-04-23:23,45.3,51.7,64.0,46.0,170.0,2024-04-24T06:00:00,2024-04-23T23:00:00,1713913200
137,617.3,2024-04-23:22,43.7,45.3,64.0,49.0,142.0,2024-04-24T05:00:00,2024-04-23T22:00:00,1713909600
189,585.9,2024-04-23:21,42.0,39.0,121.0,85.0,114.0,2024-04-24T04:00:00,2024-04-23T21:00:00,1713906000
126,562.0,2024-04-23:20,41.7,41.7,58.0,45.0,107.7,2024-04-24T03:00:00,2024-04-23T20:00:00,1713902400
123,538.1,2024-04-23:19,41.3,44.3,58.0,44.0,101.3,2024-04-24T02:00:00,2024-04-23T19:00:00,1713898800
184,514.2,2024-04-23:18,41.0,47.0,116.0,81.0,95.0,2024-04-24T01:00:00,2024-04-23T18:00:00,1713895200
182,446.3,2024-04-23:17,35.3,55.0,114.3,79.67,89.0,2024-04-24T00:00:00,2024-04-23T17:00:00,1713891600
59,138.1,2024-04-25:17,9.0,70.3,42.0,16.0,25.7,2024-04-26T00:00:00,2024-04-25T17:00:00,1714064400
106,147.3,2024-04-25:16,9.0,71.7,49.3,37.67,27.3,2024-04-25T23:00:00,2024-04-25T16:00:00,1714060800
107,156.4,2024-04-25:15,9.0,73.0,47.0,38.0,29.0,2024-04-25T22:00:00,2024-04-25T15:00:00,1714057200
106,160.3,2024-04-25:14,10.3,73.3,49.3,37.67,29.0,2024-04-25T21:00:00,2024-04-25T14:00:00,1714053600
105,164.2,2024-04-25:13,11.7,73.7,51.7,37.33,29.0,2024-04-25T20:00:00,2024-04-25T13:00:00,1714050000
104,168.1,2024-04-25:12,13.0,74.0,54.0,37.0,29.0,2024-04-25T19:00:00,2024-04-25T12:00:00,1714046400
104,145.3,2024-04-25:11,11.0,80.0,37.0,37.0,29.3,2024-04-25T18:00:00,2024-04-25T11:00:00,1714042800
69,122.6,2024-04-25:10,9.0,86.0,26.0,21.0,29.7,2024-04-25T17:00:00,2024-04-25T10:00:00,1714039200
148,99.8,2024-04-25:09,7.0,92.0,74.0,53.0,30.0,2024-04-25T16:00:00,2024-04-25T09:00:00,1714035600
142,98.8,2024-04-25:08,6.7,93.0,66.0,51.0,32.0,2024-04-25T15:00:00,2024-04-25T08:00:00,1714032000
137,97.9,2024-04-25:07,6.3,94.0,64.0,49.0,34.0,2024-04-25T14:00:00,2024-04-25T07:00:00,1714028400
131,96.9,2024-04-25:06,6.0,95.0,68.0,47.0,36.0,2024-04-25T13:00:00,2024-04-25T06:00:00,1714024800
154,111.3,2024-04-25:05,7.3,91.3,80.0,55.33,38.7,2024-04-25T12:00:00,2024-04-25T05:00:00,1714021200
161,125.7,2024-04-25:04,8.7,87.7,92.0,63.67,41.3,2024-04-25T11:00:00,2024-04-25T04:00:00,1714017600
172,140.1,2024-04-25:03,10.0,84.0,104.0,72.0,44.0,2024-04-25T10:00:00,2024-04-25T03:00:00,1714014000
199,241.4,2024-04-25:02,14.3,76.7,132.3,92.0,61.0,2024-04-25T09:00:00,2024-04-25T02:00:00,1714010400
225,342.8,2024-04-25:01,18.7,69.3,160.7,112.0,78.0,2024-04-25T08:00:00,2024-04-25T01:00:00,1714006800
252,444.1,2024-04-25:00,23.0,62.0,189.0,132.0,95.0,2024-04-25T07:00:00,2024-04-25T00:00:00,1714003200
103,395.5,2024-04-24:23,20.7,61.7,48.0,36.5,96.7,2024-04-25T06:00:00,2024-04-24T23:00:00,1713999600
169,346.9,2024-04-24:22,18.3,61.3,94.3,69.33,98.3,2024-04-25T05:00:00,2024-04-24T22:00:00,1713996000
107,298.2,2024-04-24:21,16.0,61.0,47.0,38.0,100.0,2024-04-25T04:00:00,2024-04-24T21:00:00,1713992400
121,386.0,2024-04-24:20,23.7,55.3,49.3,43.33,110.0,2024-04-25T03:00:00,2024-04-24T20:00:00,1713988800
136,473.7,2024-04-24:19,31.3,49.7,51.7,48.67,120.0,2024-04-25T02:00:00,2024-04-24T19:00:00,1713985200
150,561.4,2024-04-24:18,39.0,44.0,54.0,54.0,130.0,2024-04-25T01:00:00,2024-04-24T18:00:00,1713981600
148,541.8,2024-04-24:17,39.0,46.7,54.0,53.0,121.3,2024-04-25T00:00:00,2024-04-24T17:00:00,1713978000
100,146.3,2024-04-26:17,8.7,50.7,48.3,35.33,28.3,2024-04-27T00:00:00,2024-04-26T17:00:00,1714150800
109,175.3,2024-04-26:16,10.3,51.3,50.7,38.67,35.7,2024-04-26T23:00:00,2024-04-26T16:00:00,1714147200
118,204.3,2024-04-26:15,12.0,52.0,53.0,42.0,43.0,2024-04-26T22:00:00,2024-04-26T15:00:00,1714143600
121,203.9,2024-04-26:14,12.7,53.7,57.0,43.0,42.7,2024-04-26T21:00:00,2024-04-26T14:00:00,1714140000
123,203.5,2024-04-26:13,13.3,55.3,61.0,44.0,42.3,2024-04-26T20:00:00,2024-04-26T13:00:00,1714136400
126,203.1,2024-04-26:12,14.0,57.0,65.0,45.0,42.0,2024-04-26T19:00:00,2024-04-26T12:00:00,1714132800
105,162.0,2024-04-26:11,11.3,71.3,54.3,37.33,36.3,2024-04-26T18:00:00,2024-04-26T11:00:00,1714129200
88,121.0,2024-04-26:10,8.7,85.7,43.7,29.67,30.7,2024-04-26T17:00:00,2024-04-26T10:00:00,1714125600
72,80.0,2024-04-26:09,6.0,100.0,33.0,22.0,25.0,2024-04-26T16:00:00,2024-04-26T09:00:00,1714122000
84,82.3,2024-04-26:08,5.0,109.7,36.3,27.67,27.3,2024-04-26T15:00:00,2024-04-26T08:00:00,1714118400
91,84.6,2024-04-26:07,4.0,119.3,35.0,31.0,29.7,2024-04-26T14:00:00,2024-04-26T07:00:00,1714114800
110,87.0,2024-04-26:06,3.0,129.0,43.0,39.0,32.0,2024-04-26T13:00:00,2024-04-26T06:00:00,1714111200
104,95.5,2024-04-26:05,4.0,123.3,92.5,37.0,36.7,2024-04-26T12:00:00,2024-04-26T05:00:00,1714107600
106,104.1,2024-04-26:04,5.0,117.7,62.3,37.67,41.3,2024-04-26T11:00:00,2024-04-26T04:00:00,1714104000
104,112.6,2024-04-26:03,6.0,112.0,72.0,37.0,46.0,2024-04-26T10:00:00,2024-04-26T03:00:00,1714100400
123,132.7,2024-04-26:02,8.0,98.0,84.0,44.0,44.0,2024-04-26T09:00:00,2024-04-26T02:00:00,1714096800
115,152.7,2024-04-26:01,10.0,84.0,64.0,41.0,42.0,2024-04-26T08:00:00,2024-04-26T01:00:00,1714093200
89,172.7,2024-04-26:00,12.0,70.0,40.0,30.0,40.0,2024-04-26T07:00:00,2024-04-26T00:00:00,1714089600
82,155.6,2024-04-25:23,10.7,69.3,44.0,27.0,36.7,2024-04-26T06:00:00,2024-04-25T23:00:00,1714086000
82,138.5,2024-04-25:22,9.3,68.7,34.0,27.0,33.3,2024-04-26T05:00:00,2024-04-25T22:00:00,1714082400
82,121.4,2024-04-25:21,8.0,68.0,41.0,27.0,30.0,2024-04-26T04:00:00,2024-04-25T21:00:00,1714078800
85,123.9,2024-04-25:20,8.3,68.3,33.0,28.0,28.0,2024-04-26T03:00:00,2024-04-25T20:00:00,1714075200
87,126.4,2024-04-25:19,8.7,68.7,42.0,29.0,26.0,2024-04-26T02:00:00,2024-04-25T19:00:00,1714071600
72,129.0,2024-04-25:18,9.0,69.0,42.0,22.0,24.0,2024-04-26T01:00:00,2024-04-25T18:00:00,1714068000
59,138.1,2024-04-25:17,9.0,70.3,42.0,16.0,25.7,2024-04-26T00:00:00,2024-04-25T17:00:00,1714064400
142,196.9,2024-04-27:17,11.7,38.7,71.3,51.0,50.3,2024-04-28T00:00:00,2024-04-27T17:00:00,1714237200
118,198.2,2024-04-27:16,11.3,39.3,51.0,42.0,50.7,2024-04-27T23:00:00,2024-04-27T16:00:00,1714233600
115,199.6,2024-04-27:15,11.0,40.0,52.0,41.0,51.0,2024-04-27T22:00:00,2024-04-27T15:00:00,1714230000
104,188.9,2024-04-27:14,11.3,39.7,53.0,37.0,46.3,2024-04-27T21:00:00,2024-04-27T14:00:00,1714226400
118,178.2,2024-04-27:13,11.7,39.3,43.0,42.0,41.7,2024-04-27T20:00:00,2024-04-27T13:00:00,1714222800
67,167.5,2024-04-27:12,12.0,39.0,35.0,20.0,37.0,2024-04-27T19:00:00,2024-04-27T12:00:00,1714219200
68,140.1,2024-04-27:11,10.7,41.3,34.3,20.33,31.0,2024-04-27T18:00:00,2024-04-27T11:00:00,1714215600
78,112.6,2024-04-27:10,9.3,43.7,47.0,25.0,25.0,2024-04-27T17:00:00,2024-04-27T10:00:00,1714212000
69,85.2,2024-04-27:09,8.0,46.0,33.0,21.0,19.0,2024-04-27T16:00:00,2024-04-27T09:00:00,1714208400
70,77.2,2024-04-27:08,7.0,53.3,31.3,21.33,21.0,2024-04-27T15:00:00,2024-04-27T08:00:00,1714204800
54,69.3,2024-04-27:07,6.0,60.7,28.0,14.0,23.0,2024-04-27T14:00:00,2024-04-27T07:00:00,1714201200
72,61.3,2024-04-27:06,5.0,68.0,28.0,22.0,25.0,2024-04-27T13:00:00,2024-04-27T06:00:00,1714197600
75,71.6,2024-04-27:05,5.0,78.7,38.7,23.67,33.7,2024-04-27T12:00:00,2024-04-27T05:00:00,1714194000
82,81.9,2024-04-27:04,5.0,89.3,42.0,27.0,42.3,2024-04-27T11:00:00,2024-04-27T04:00:00,1714190400
82,92.2,2024-04-27:03,5.0,100.0,60.0,27.0,51.0,2024-04-27T10:00:00,2024-04-27T03:00:00,1714186800
148,113.0,2024-04-27:02,7.0,82.7,56.0,53.0,48.0,2024-04-27T09:00:00,2024-04-27T02:00:00,1714183200
129,133.8,2024-04-27:01,9.0,65.3,64.0,46.0,45.0,2024-04-27T08:00:00,2024-04-27T01:00:00,1714179600
131,154.7,2024-04-27:00,11.0,48.0,59.0,47.0,42.0,2024-04-27T07:00:00,2024-04-27T00:00:00,1714176000
171,128.8,2024-04-26:23,10.0,48.0,90.0,71.0,35.7,2024-04-27T06:00:00,2024-04-26T23:00:00,1714172400
151,102.9,2024-04-26:22,9.0,48.0,71.7,56.33,29.3,2024-04-27T05:00:00,2024-04-26T22:00:00,1714168800
157,77.0,2024-04-26:21,8.0,48.0,78.0,61.0,23.0,2024-04-27T04:00:00,2024-04-26T21:00:00,1714165200
173,90.5,2024-04-26:20,7.7,48.7,106.0,73.0,22.3,2024-04-27T03:00:00,2024-04-26T20:00:00,1714161600
172,103.9,2024-04-26:19,7.3,49.3,90.0,72.0,21.7,2024-04-27T02:00:00,2024-04-26T19:00:00,1714158000
93,117.3,2024-04-26:18,7.0,50.0,46.0,32.0,21.0,2024-04-27T01:00:00,2024-04-26T18:00:00,1714154400
111,146.3,2024-04-26:17,8.7,50.7,56.7,39.33,28.3,2024-04-27T00:00:00,2024-04-26T17:00:00,1714150800
89,211.8,2024-04-28:17,14.0,80.7,35.0,30.0,53.3,2024-04-29T00:00:00,2024-04-28T17:00:00,1714323600
78,214.8,2024-04-28:16,15.0,82.3,35.0,25.0,56.7,2024-04-28T23:00:00,2024-04-28T16:00:00,1714320000
89,217.7,2024-04-28:15,16.0,84.0,38.0,30.0,60.0,2024-04-28T22:00:00,2024-04-28T15:00:00,1714316400
120,228.8,2024-04-28:14,17.7,86.0,58.3,42.67,59.3,2024-04-28T21:00:00,2024-04-28T14:00:00,1714312800
110,239.9,2024-04-28:13,19.3,88.0,49.0,39.0,58.7,2024-04-28T20:00:00,2024-04-28T13:00:00,1714309200
167,250.9,2024-04-28:12,21.0,90.0,99.0,68.0,58.0,2024-04-28T19:00:00,2024-04-28T12:00:00,1714305600
95,200.8,2024-04-28:11,15.3,108.0,44.0,33.0,54.7,2024-04-28T18:00:00,2024-04-28T11:00:00,1714302000
95,150.6,2024-04-28:10,9.7,126.0,37.0,33.0,51.3,2024-04-28T17:00:00,2024-04-28T10:00:00,1714298400
107,100.4,2024-04-28:09,4.0,144.0,39.0,38.0,48.0,2024-04-28T16:00:00,2024-04-28T09:00:00,1714294800
118,104.5,2024-04-28:08,3.7,151.7,48.0,42.0,52.3,2024-04-28T15:00:00,2024-04-28T08:00:00,1714291200
118,108.5,2024-04-28:07,3.3,159.3,58.0,42.0,56.7,2024-04-28T14:00:00,2024-04-28T07:00:00,1714287600
107,112.6,2024-04-28:06,3.0,167.0,56.0,38.0,61.0,2024-04-28T13:00:00,2024-04-28T06:00:00,1714284000
104,141.2,2024-04-28:05,6.3,173.0,45.0,36.0,88.7,2024-04-28T12:00:00,2024-04-28T05:00:00,1714280400
137,169.8,2024-04-28:04,9.7,179.0,62.0,49.0,116.3,2024-04-28T11:00:00,2024-04-28T04:00:00,1714276800
155,198.4,2024-04-28:03,13.0,185.0,65.5,59.0,144.0,2024-04-28T10:00:00,2024-04-28T03:00:00,1714273200
159,326.2,2024-04-28:02,24.0,143.7,62.0,62.0,139.7,2024-04-28T09:00:00,2024-04-28T02:00:00,1714269600
159,454.0,2024-04-28:01,35.0,102.3,62.0,62.0,135.3,2024-04-28T08:00:00,2024-04-28T01:00:00,1714266000
151,581.8,2024-04-28:00,46.0,61.0,56.0,56.0,131.0,2024-04-28T07:00:00,2024-04-28T00:00:00,1714262400
167,477.2,2024-04-27:23,37.3,50.3,85.0,68.0,108.7,2024-04-28T06:00:00,2024-04-27T23:00:00,1714258800
118,372.5,2024-04-27:22,28.7,39.7,50.0,42.0,86.3,2024-04-28T05:00:00,2024-04-27T22:00:00,1714255200
107,267.9,2024-04-27:21,20.0,29.0,41.0,38.0,64.0,2024-04-28T04:00:00,2024-04-27T21:00:00,1714251600
104,243.8,2024-04-27:20,17.3,32.0,46.0,37.0,59.3,2024-04-28T03:00:00,2024-04-27T20:00:00,1714248000
110,219.6,2024-04-27:19,14.7,35.0,51.0,39.0,54.7,2024-04-28T02:00:00,2024-04-27T19:00:00,1714244400
118,195.5,2024-04-27:18,12.0,38.0,51.0,42.0,50.0,2024-04-28T01:00:00,2024-04-27T18:00:00,1714240800
133,196.9,2024-04-27:17,11.7,38.7,62.3,47.67,50.3,2024-04-28T00:00:00,2024-04-27T17:00:00,1714237200
85,127.8,2024-04-29:17,8.3,109.7,46.0,28.0,48.0,2024-04-30T00:00:00,2024-04-29T17:00:00,1714410000
93,151.2,2024-04-29:16,9.7,114.3,46.0,32.0,55.0,2024-04-29T23:00:00,2024-04-29T16:00:00,1714406400
76,174.5,2024-04-29:15,11.0,119.0,41.0,24.0,62.0,2024-04-29T22:00:00,2024-04-29T15:00:00,1714402800
82,180.9,2024-04-29:14,11.7,118.7,37.0,27.0,63.0,2024-04-29T21:00:00,2024-04-29T14:00:00,1714399200
89,187.3,2024-04-29:13,12.3,118.3,39.0,30.0,64.0,2024-04-29T20:00:00,2024-04-29T13:00:00,1714395600
78,193.8,2024-04-29:12,13.0,118.0,31.0,25.0,65.0,2024-04-29T19:00:00,2024-04-29T12:00:00,1714392000
91,161.7,2024-04-29:11,10.0,124.3,48.0,31.0,58.7,2024-04-29T18:00:00,2024-04-29T11:00:00,1714388400
76,129.6,2024-04-29:10,7.0,130.7,40.0,24.0,52.3,2024-04-29T17:00:00,2024-04-29T10:00:00,1714384800
74,97.5,2024-04-29:09,4.0,137.0,47.0,23.0,46.0,2024-04-29T16:00:00,2024-04-29T09:00:00,1714381200
